0.0,774.9781188964844,493.2411193847656,798.7037353515625,520.5911636352539
0.0,1312.688555240631,1098.6040496826172,1325.4974002838135,1132.1189727783203
0.0,796.7852401733398,1532.6660652160645,1013.9579467773438,1566.4130096435547
1.0,1202.8008117675781,106.72203063964844,1219.9255981445312,124.92335510253906
1.0,573.830322265625,904.467041015625,802.4277954101562,936.747802734375
1.0,981.5369110107422,904.2703552246094,1013.6427001953125,932.9660339355469
1.0,164.218505859375,945.2289428710938,277.8354187011719,959.8980102539062
1.0,890.5045166015625,942.2057800292969,1095.3568115234375,960.155029296875
1.0,1213.8261413574219,940.2212829589844,1236.2463073730469,960.1221313476562
1.0,344.0418281555176,989.3164196014404,361.3517074584961,1014.011100769043
1.0,821.6707763671875,1060.2207794189453,1024.0733032226562,1092.784683227539
1.0,1123.3820495605469,1059.5454406738281,1142.7406616210938,1093.1737060546875
1.0,222.41012573242188,1105.5740814208984,239.46890258789062,1129.3061828613281
1.0,623.1402893066406,1101.7402038574219,639.206787109375,1126.5511322021484
1.0,428.8681335449219,1143.3928833007812,619.2666625976562,1176.5067596435547
1.0,1121.6926879882812,1145.2037811279297,1156.9463806152344,1175.2412719726562
1.0,254.19635009765625,1184.7865600585938,278.8121337890625,1209.4524841308594
1.0,804.1532325744629,1192.8858947753906,850.4519386291504,1216.3022766113281
1.0,744.6996765136719,1247.3020935058594,772.1575012207031,1271.9103393554688
1.0,798.0676345825195,1243.2577514648438,941.9759216308594,1272.7162475585938
1.0,437.8259735107422,1302.5879211425781,470.6204833984375,1330.0686645507812
1.0,1063.6956787109375,1302.6195678710938,1096.0248413085938,1330.0664672851562
1.0,523.0987701416016,1341.7442016601562,551.6255187988281,1370.2596740722656
1.0,221.15493774414062,1901.1498107910156,287.0219421386719,1933.540771484375
1.0,287.72096252441406,1900.8067321777344,437.5657043457031,1934.0853881835938
1.0,1116.1473693847656,1904.49462890625,1195.9580078125,1928.5136413574219
1.0,218.6871337890625,1995.358452796936,288.8089599609375,2025.953010559082
1.0,292.8269805908203,1991.4441566467285,529.162353515625,2024.9724502563477
1.0,1348.679531097412,1992.3751249313354,1438.5086822509766,2015.470043182373
1.0,1315.961503982544,2032.4168853759766,1350.2392044067383,2059.248001098633
1.0,313.59326553344727,2108.115234375,345.69026947021484,2139.4202423095703
1.0,1296.2427368164062,2110.9987869262695,1311.9077758789062,2140.023208618164
2.0,466.8147735595703,360.23809814453125,1125.7376403808594,394.3036193847656
2.0,566.3497619628906,458.44175148010254,797.8433532714844,491.92330169677734
2.0,799.9137649536133,457.5908432006836,891.7263107299805,493.2072334289551
2.0,931.9002685546875,461.0699472427368,1023.4278564453125,486.02706146240234
2.0,345.7893524169922,555.5710296630859,359.6311492919922,578.6487579345703
2.0,800.8936462402344,554.6794128417969,837.2835235595703,582.7034301757812
2.0,910.2894897460938,554.1752014160156,945.7918090820312,579.418212890625
2.0,349.23895263671875,646.9336242675781,1241.6624755859375,683.3783416748047
2.0,1219.3536682128906,822.8068237304688,1244.0920715332031,847.5799865722656
2.0,476.5657958984375,862.2378234863281,509.89686584472656,891.4469299316406
2.0,557.2330932617188,862.1985473632812,582.9893493652344,887.9872131347656
2.0,1055.6249084472656,860.6197509765625,1229.8376770019531,892.0235595703125
2.0,164.52938842773438,901.8600769042969,195.27215576171875,932.1549987792969
2.0,1200.2613220214844,901.56201171875,1231.2740478515625,930.231689453125
2.0,924.4176635742188,942.7819519042969,949.7902526855469,959.3666687011719
2.0,925.7869262695312,959.7763702869415,957.8249816894531,968.1831684112549
2.0,780.5069274902344,1530.6799125671387,799.5729675292969,1557.73046875
2.0,302.8326721191406,1725.4261016845703,445.83953857421875,1758.8446044921875
2.0,1251.5730285644531,1734.8450622558594,1269.935546875,1751.4166564941406
2.0,227.03244018554688,1773.0556335449219,245.0550537109375,1797.4024353027344
2.0,224.28292846679688,1809.2946166992188,239.89938354492188,1829.4345092773438
2.0,459.0000305175781,1802.8432006835938,675.0535583496094,1835.8916015625
2.0,162.031982421875,1851.0529479980469,178.556396484375,1873.2544555664062
2.0,227.80502319335938,1850.4597778320312,247.05813598632812,1868.5596923828125
2.0,286.69568634033203,1880.3831787109375,474.57147216796875,1913.7229614257812
2.0,254.39373779296875,1914.839599609375,965.8119201660156,1954.083251953125
2.0,828.6839294433594,1956.9039001464844,1031.5595397949219,1983.9492492675781
2.0,1194.9470825195312,1956.089599609375,1311.3794555664062,1983.6282958984375
2.0,261.1216125488281,2078.649200439453,285.8946533203125,2099.4337158203125
2.0,629.2168884277344,2073.067054748535,643.0310974121094,2098.9104080200195
2.0,863.4214477539062,2206.2001953125,1079.948486328125,2238.8269958496094
2.0,498.062255859375,2246.3750915527344,805.793701171875,2279.150177001953
2.0,506.8741455078125,2283.018585205078,676.3041076660156,2315.792755126953
3.0,1202.81591796875,117.59559631347656,1220.7698669433594,136.40457153320312
3.0,264.13677978515625,183.55262756347656,286.87451171875,215.75363159179688
3.0,564.3818664550781,184.14962768554688,787.3300170898438,217.90228271484375
3.0,863.9802894592285,187.5804443359375,890.6529006958008,215.46875
3.0,928.62060546875,183.8713836669922,1169.9346313476562,217.46517944335938
3.0,1070.2999877929688,224.46917724609375,1424.5144271850586,258.9124450683594
3.0,1105.89453125,517.6269226074219,1133.4955749511719,542.0802154541016
3.0,698.8131713867188,557.360954284668,726.1459655761719,581.6168823242188
3.0,493.1159362792969,596.9622497558594,521.25146484375,621.846923828125
3.0,750.4466552734375,596.911376953125,778.6811828613281,621.4867553710938
3.0,892.700439453125,603.8665466308594,910.4947891235352,620.0327453613281
3.0,1232.951416015625,595.8057098388672,1255.6390380859375,620.4126586914062
3.0,359.45362854003906,641.1299896240234,382.23926544189453,657.5636901855469
3.0,1012.1010894775391,634.9782104492188,1039.3026428222656,660.814208984375
3.0,383.8597412109375,794.2485961914062,407.74378967285156,818.3667602539062
3.0,611.1216430664062,794.3373107910156,789.1101684570312,826.5978088378906
3.0,1228.1438598632812,794.6602783203125,1249.9877014160156,819.2120056152344
3.0,159.82778930664062,831.7413024902344,288.173583984375,864.8987731933594
3.0,289.30776596069336,833.7296752929688,358.56565856933594,864.8127136230469
3.0,488.60516357421875,833.3660278320312,590.3013305664062,858.2523803710938
3.0,1212.37255859375,833.4030456542969,1235.0230407714844,858.5033569335938
3.0,1333.8215370178223,834.3707275390625,1360.6292419433594,858.8871765136719
3.0,1073.3683166503906,907.04296875,1096.4918518066406,937.0053100585938
3.0,479.62115478515625,969.4760646820068,1131.94580078125,1004.4576225280762
3.0,270.7849426269531,1028.9452285766602,287.73248291015625,1057.8004455566406
3.0,475.5075225830078,1032.2506256103516,496.25767517089844,1055.9383850097656
3.0,548.079345703125,1031.0617599487305,573.9598999023438,1056.5195007324219
3.0,1297.0081481933594,1304.8030700683594,1311.7575988769531,1334.8370361328125
3.0,470.26617431640625,1384.9507141113281,496.3131408691406,1410.0074462890625
3.0,831.9334297180176,1542.5253524780273,859.4173812866211,1568.265983581543
3.0,1112.977294921875,1541.0750274658203,1313.4728393554688,1573.754020690918
3.0,1320.1640720367432,1544.2015686035156,1361.4297943115234,1573.0321807861328
3.0,799.9382476806641,1580.1539154052734,965.8402709960938,1613.9089050292969
3.0,1311.237205505371,1584.1542205810547,1439.1691665649414,1612.567855834961
3.0,844.062614440918,1623.5240478515625,975.224609375,1650.022445678711
3.0,184.8170166015625,1658.7653198242188,447.6287384033203,1691.7790222167969
3.0,1018.5079956054688,1662.677749633789,1164.19189453125,1690.6524353027344
3.0,1210.0491638183594,1659.4724426269531,1231.4085083007812,1683.7210998535156
3.0,857.8439636230469,1699.3989562988281,880.8494262695312,1723.425064086914
3.0,910.1561813354492,1863.0330810546875,928.1450500488281,1879.7088012695312
3.0,665.5318603515625,2089.7476806640625,693.5426025390625,2115.8905639648438
3.0,160.94659423828125,2127.724899291992,183.70574951171875,2153.889617919922
3.0,259.74786376953125,2126.77978515625,288.1812744140625,2159.091094970703
3.0,594.1478271484375,2129.8002166748047,619.3421020507812,2155.579086303711
3.0,324.90636825561523,2167.0133209228516,429.55572509765625,2198.9813079833984
3.0,753.7207336425781,2207.5511322021484,777.769287109375,2232.1055297851562
3.0,874.2109832763672,2247.548614501953,899.4799346923828,2271.55224609375
4.0,284.98394775390625,221.12432861328125,793.861572265625,256.1575622558594
4.0,811.4944839477539,222.39761352539062,961.4251556396484,255.7142333984375
4.0,263.252197265625,266.04644775390625,288.19708251953125,295.19281005859375
4.0,299.69368839263916,265.5239562988281,320.7887992858887,291.4377746582031
4.0,801.8015661239624,272.1188659667969,820.4838829040527,297.99114990234375
4.0,216.23712158203125,341.3199768066406,584.3918151855469,374.8398132324219
4.0,936.8120574951172,341.1758728027344,1302.5410766601562,374.4232482910156
4.0,1311.722152709961,339.89971923828125,1432.7545776367188,371.80499267578125
4.0,288.38307189941406,567.9672698974609,644.4758605957031,612.8218994140625
4.0,265.9509582519531,619.967529296875,287.0107116699219,649.0910339355469
4.0,797.7901649475098,658.3643341064453,928.8432769775391,692.7831420898438
4.0,237.0726318359375,707.9869384765625,252.05377197265625,726.1271667480469
